model_code,sku,productidweb,category_code,brand_id,brand,Sản xuất tại,Thời gian ra mắt,Điện năng tiêu thụ,Chất liệu thân vỏ,Số người sử dụng,Tiện ích,Cao,Ngang,Sâu,Khối lượng máy,Số lượng,Loại Inverter,Bảo hành động cơ,Loại sản phẩm,Bảng điều khiển,Chất liệu mặt,Lồng giặt,Khối lượng tải chính,Công nghệ,Chất liệu ruột,Tốc độ quay vắt tối đa,Động cơ,Công nghệ sấy,Chương trình,Dài ống cấp nước,Dài ống xả nước,giá gốc,giá khuyến mãi,khuyến mãi quà
182245,3051099001372,255492,115,8,LG,Việt Nam,2021,20 Wh/kg,Kim loại sơn tĩnh điện,Từ 5 - 7 người (9.5 - 10 kg),Giũ+ | Giặt kỹ | Âm báo | Cho phép điều khiển máy giặt từ xa qua ứng dụng LG ThinQ | Giặt sơ | Chỉnh nhiệt độ nước | Thêm đồ trong khi giặt | Hẹn giờ giặt | Chẩn đoán lỗi Smart Diagnosis | Khóa trẻ em,51.7,60,58,"7,7",Không,Công nghệ Inverter,10 năm,Cửa trước,"Song ngữ Anh - Việt có núm xoay, nút nhấn, cảm ứng, màn hình hiển thị",,Lồng ngang,10 Kg,Công nghệ giặt tiết kiệm TurboWash | Công nghệ giặt 6 Motion DD | Công nghệ giặt hơi nước Steam (cửa trước) | Công nghệ AI DD bảo vệ sợi vải | Giặt nước nóng,Thép không gỉ,1400 vòng/phút,Truyền động trực tiếp - sử dụng trí tuệ nhân tạo,Không có,Đồ cotton | Đồ thể thao | Giặt hơi nước đồ trẻ em | Giặt nhanh 14 phút | Đồ trải giường | Chu trình tải về | Vệ sinh lồng giặt | Đồ Cotton+ | Đồ tinh xảo | TurboWash 59 | Đồ hỗn hợp | Giặt nhẹ | Giặt ngừa dị ứng | Giặt tay + đồ len,135,182,,,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | Phiếu mua hàng Máy sấy quần áo LG trị giá 2.000.000đ (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182244,3051099001371,255491,115,8,LG,Việt Nam,2021,26.5 Wh/kg,Kim loại sơn tĩnh điện,Từ 5 - 7 người (9.5 - 10 kg),Thêm đồ trong khi giặt | Cho phép điều khiển máy giặt từ xa qua ứng dụng SmartThinQ | Hẹn giờ giặt | Khóa trẻ em,51.7,60,57,"7,7",,Công nghệ Inverter,10 năm,Cửa trước,"Song ngữ Anh - Việt, có núm xoay, màn hình hiển thị",Kính chịu lực,Lồng ngang,10 Kg,Công nghệ giặt 6 Motion DD | Công nghệ giặt hơi nước Steam (cửa trước) | Công nghệ AI DD bảo vệ sợi vải | Công nghệ TurboWash360,Thép không gỉ,1400 vòng/phút,Truyền động trực tiếp - sử dụng trí tuệ nhân tạo,Không có,Đồ cotton | Đồ thể thao | Giặt nhanh 14 phút | Đồ trải giường | Chu trình tải về | Vệ sinh lồng giặt | Giặt êm | Giặt nhanh 39 phút | Đồ Cotton+ | Đồ tinh xảo | Đồ hỗn hợp | Giặt nhẹ | Giặt ngừa dị ứng | Giặt tay + đồ len,,,,,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182244,3051099001368,255493,115,8,LG,Việt Nam,2021,25.1 Wh/kg,Kim loại sơn tĩnh điện,Trên 7 người (Trên 10 kg),Thêm đồ trong khi giặt | Cho phép điều khiển máy giặt từ xa qua ứng dụng SmartThinQ | Hẹn giờ giặt | Khóa trẻ em,51.6,58,58,"7,7",Không,Công nghệ Inverter,10 năm,Cửa trước,"Song ngữ Anh - Việt, có núm xoay, màn hình hiển thị",Kính chịu lực,Lồng ngang,11 Kg,Công nghệ giặt 6 Motion DD | Công nghệ giặt hơi nước Steam (cửa trước) | Công nghệ AI DD bảo vệ sợi vải | Công nghệ TurboWash360,Thép không gỉ,1400 vòng/phút,Truyền động trực tiếp - sử dụng trí tuệ nhân tạo,Không có,Đồ cotton | Đồ thể thao | Giặt nhanh 14 phút | Đồ trải giường | Chu trình tải về | Vệ sinh lồng giặt | Giặt yên tĩnh | Đồ Cotton+ | Đồ tinh xảo | TurboWash 39 | Đồ hỗn hợp | Giặt nhẹ | Giặt ngừa dị ứng | Giặt tay + đồ len,136,186,21099273,21099273,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182243,3051099001354,244171,115,10,Casper,Thái Lan,2021,"16,72 Wh/kg",Kim loại sơn tĩnh điện,Từ 5 - 7 người (9.5 - 10 kg),Mâm giặt 6 cánh | Vệ sinh và sấy khô lồng giặt | Nắp máy trợ lực chống kẹt tay | Hẹn giờ giặt | Tự khởi động lại khi có điện | Khóa trẻ em,,58.5 cm,56.5 cm,,,Không có,12 năm,Cửa trên,Song ngữ Anh - Việt có nút nhấn,Kính chịu lực,Lồng đứng,9.5 Kg,Lồng giặt Crystal | Công nghệ suy luận ảo Fuzzy Logic | Hệ thống 3 luồng nước tác động,Thép không gỉ,680 vòng/phút,Truyền động gián tiếp (dây Curoa),Không có,Giặt nhanh | Giặt tăng cường | Giặt thường | Giặt kỹ | Giặt ít đồ | Đồ Jeans | Đồ mỏng | Sấy khô lồng giặt,82,84,,,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182243,3051099001355,244172,115,10,Casper,Thái Lan,2021,"16,56 Wh/kg",Kim loại sơn tĩnh điện,Từ 3 - 5 người (8 - 9 kg),Mâm giặt 6 cánh | Vệ sinh và sấy khô lồng giặt | Nắp máy trợ lực chống kẹt tay | Hẹn giờ giặt | Tự khởi động lại khi có điện | Khóa trẻ em,,54 cm,58.5 cm,,,Không có,12 năm,Cửa trên,Song ngữ Anh - Việt có nút nhấn,Kính chịu lực,Lồng đứng,8.5 Kg,Lồng giặt Crystal | Công nghệ suy luận ảo Fuzzy Logic | Hệ thống 3 luồng nước tác động,Thép không gỉ,680 vòng/phút,Truyền động gián tiếp (dây Curoa),Không có,Giặt nhanh | Giặt tăng cường | Giặt thường | Giặt kỹ | Giặt ít đồ | Đồ Jeans | Đồ mỏng | Sấy khô lồng giặt,91,82,,,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182243,3051099001356,244173,115,10,Casper,Thái Lan,2021,11.46 Wh/kg,Kim loại sơn tĩnh điện,Từ 2 - 3 người (Dưới 8 kg),Mâm giặt 6 cánh | Vệ sinh và sấy khô lồng giặt | Nắp máy trợ lực chống kẹt tay | Hẹn giờ giặt | Tự khởi động lại khi có điện | Khóa trẻ em,,54 cm,56 cm,,,Không có,12 năm,Cửa trên,Song ngữ Anh - Việt có nút nhấn,Kính chịu lực,Lồng đứng,7.5 Kg,Lồng giặt Crystal | Công nghệ suy luận ảo Fuzzy Logic | Hệ thống 3 luồng nước tác động,Thép không gỉ,700 vòng/phút,Truyền động gián tiếp (dây Curoa),Không có,Giặt nhanh | Giặt tăng cường | Giặt thường | Giặt kỹ | Giặt ít đồ | Đồ Jeans | Đồ mỏng | Sấy khô lồng giặt,91,82,,,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182242,3051099001351,244168,115,10,Casper,Thái Lan,2021,33.51 Wh/kg,Kim loại sơn tĩnh điện,Từ 5 - 7 người (9.5 - 10 kg),Thêm đồ trong khi giặt | Hẹn giờ giặt | Tự khởi động lại khi có điện | Chống thấm nước IPX4 | Khóa trẻ em,,59.5 cm,60 cm,,,BLDC Inverter,Hãng không công bố,Cửa trước,"Song ngữ Anh - Việt, có núm xoay, màn hình hiển thị",Kính chịu lực,Lồng ngang,9.5 Kg,Giặt nước nóng | Lồng giặt Crystal | Cánh đảo quần áo hình chữ S | Công nghệ giặt mạnh Power Wash | Công nghệ suy luận ảo Fuzzy Logic,Thép không gỉ,1400 vòng/phút,Truyền động gián tiếp (dây Curoa),Không có,Đồ cotton | Đồ thể thao | Chăn lông vũ | Vắt | Giặt nhẹ 20 độ C | Diệt khuẩn | Đồ len | Giặt 45 phút | Sợi tổng hợp | Giặt kỹ | Giặt nhanh 15 phút | Đồ Jeans | Đồ mỏng | Xả + vắt | Đồ hỗn hợp,162,158,,,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182242,3051099001350,244167,115,10,Casper,Thái Lan,2021,34.35 Wh/kg,Kim loại sơn tĩnh điện,Trên 7 người (Trên 10 kg),Thêm đồ trong khi giặt | Hẹn giờ giặt | Tự khởi động lại khi có điện | Chống thấm nước IPX4 | Khóa trẻ em,51.7,59,59,,,BLDC Inverter,20 năm,Cửa trước,"Song ngữ Anh - Việt, có núm xoay, màn hình hiển thị",Kính chịu lực,Lồng ngang,10.5 Kg,Lồng giặt Crystal | Cánh đảo quần áo hình chữ S | Công nghệ giặt mạnh Power Wash | Công nghệ suy luận ảo Fuzzy Logic | Giặt nước nóng ThermalWash,Thép không gỉ,1400 vòng/phút,Truyền động gián tiếp (dây Curoa),Không có,Đồ cotton | Đồ thể thao | Chăn lông vũ | Vắt | Giặt nhẹ 20 độ C | Diệt khuẩn | Đồ len | Giặt 45 phút | Sợi tổng hợp | Giặt kỹ | Giặt nhanh 15 phút | Đồ Jeans | Đồ mỏng | Xả + vắt | Đồ hỗn hợp,92,158,,,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182242,3051099001352,244169,115,10,Casper,Thái Lan,2021,30.14 Wh/kg,Kim loại sơn tĩnh điện,Từ 3 - 5 người (8 - 9 kg),Thêm đồ trong khi giặt | Hẹn giờ giặt | Tự khởi động lại khi có điện | Chống thấm nước IPX4 | Khóa trẻ em,,59.5 cm,61.5 cm,,,BLDC Inverter,12 năm,Cửa trước,"Song ngữ Anh - Việt, có núm xoay, màn hình hiển thị",Kính chịu lực,Lồng ngang,8.5 Kg,Lồng giặt Crystal | Công nghệ giặt mạnh Power Wash | Công nghệ suy luận ảo Fuzzy Logic | Giặt nước nóng ThermalWash | Cánh đảo chữ S,Thép không gỉ,1400 vòng/phút,Truyền động gián tiếp (dây Curoa),Không có,Đồ cotton | Đồ thể thao | Chăn lông vũ | Vắt | Giặt nhẹ 20 độ C | Diệt khuẩn | Đồ len | Giặt 45 phút | Sợi tổng hợp | Giặt kỹ | Giặt nhanh 15 phút | Đồ Jeans | Đồ mỏng | Xả + vắt | Đồ hỗn hợp,154,158,,,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182242,3051099001349,244166,115,10,Casper,Thái Lan,2021,32.45 Wh/kg,Kim loại sơn tĩnh điện,Trên 7 người (Trên 10 kg),Thêm đồ trong khi giặt | Hẹn giờ giặt | Tự khởi động lại khi có điện | Chống thấm nước IPX4 | Khóa trẻ em,,59.5 cm,66 cm,,,BLDC Inverter,20 năm,Cửa trước,"Song ngữ Anh - Việt, có núm xoay, màn hình hiển thị",Kính chịu lực,Lồng ngang,12.5 Kg,Lồng giặt Crystal | Cánh đảo quần áo hình chữ S | Công nghệ giặt mạnh Power Wash | Công nghệ suy luận ảo Fuzzy Logic | Công nghệ BLDC Inverter | Giặt nước nóng ThermalWash,Thép không gỉ,1400 vòng/phút,Truyền động gián tiếp (dây Curoa),Không có,Đồ cotton | Đồ thể thao | Vắt | Giặt nhẹ 20 độ C | Diệt khuẩn | Đồ len | Giặt 45 phút | Sợi tổng hợp | Giặt kỹ | Giặt nhanh 15 phút | Đồ Jeans | Đồ mỏng | Xả + vắt | Đồ hỗn hợp | Giặt áo lông,154,158,,,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182238,3051099001348,242878,115,12,Sharp,Trung Quốc,2021,10.20 Wh/kg,Kim loại sơn tĩnh điện,Từ 5 - 7 người (9.5 - 10 kg),Giặt nhanh 15 phút | Giặt nước nóng tới 90 độ C | Thêm đồ trong khi giặt | Hẹn giờ giặt | Vệ sinh lồng giặt | Tự khởi động lại khi có điện | Khóa trẻ em,51.6,59,67,,Không,Công nghệ J-Tech Inverter,10 năm,Cửa trước,Song ngữ Anh - Việt cảm ứng có màn hình hiển thị,Kính chịu lực,Lồng ngang,9.5 Kg,Công nghệ giặt hơi nước Steam,Thép không gỉ,1400 vòng/phút,Truyền động gián tiếp (dây Curoa),Không có,Đồ cotton | Giặt thơm | Đồ len | Đồ trải giường | Vệ sinh lồng giặt | Giặt cực nhanh | Giặt tiết kiệm | Xả + vắt | Giặt ngừa dị ứng,159,157,,,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182238,3051099001336,240136,115,12,Sharp,Trung Quốc,2021,8.76 Wh/kg,Kim loại sơn tĩnh điện,Trên 7 người (Trên 10 kg),Giặt nhanh 15 phút | Giặt nước nóng tới 90 độ C | Thêm đồ trong khi giặt | Hẹn giờ giặt | Vệ sinh lồng giặt | Tự khởi động lại khi có điện | Khóa trẻ em,51.6,59,67,,Không,Công nghệ J-Tech Inverter,10 năm,Cửa trước,Song ngữ Anh - Việt cảm ứng có màn hình hiển thị,Kính chịu lực,Lồng ngang,10.5 Kg,Công nghệ giặt hơi nước Steam | Công nghệ J-Tech Inverter,Thép không gỉ,1400 vòng/phút,Truyền động gián tiếp (dây Curoa),Không có,Đồ cotton | Giặt thơm | Giặt nhanh | Đồ len | Đồ trải giường | Vệ sinh lồng giặt | Ngừa dị ứng | Giặt tiết kiệm | Giặt cực sạch | Xả + vắt,94,164,,,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182238,3051099001347,242877,115,12,Sharp,Trung Quốc,2021,7.98 Wh/kg,Kim loại sơn tĩnh điện,Trên 7 người (Trên 10 kg),Giặt nhanh 15 phút | Giặt nước nóng tới 90 độ C | Thêm đồ trong khi giặt | Hẹn giờ giặt | Vệ sinh lồng giặt | Tự khởi động lại khi có điện | Khóa trẻ em,51.6,59,68,,,Công nghệ J-Tech Inverter,10 năm,Cửa trước,Song ngữ Anh - Việt cảm ứng có màn hình hiển thị,Kính chịu lực,Lồng ngang,12.5 Kg,Công nghệ giặt hơi nước Steam,Thép không gỉ,1400 vòng/phút,Truyền động gián tiếp (dây Curoa),Không có,Đồ thể thao | Vắt | Đồ len | Đồ trải giường | Vệ sinh lồng giặt | Ngừa dị ứng | Giặt chuyên sâu | Sợi tổng hợp | Vắt cực nhanh | Đồ tối màu | Giặt tiết kiệm | Đồ mỏng | Xả + vắt | Giặt ngừa dị ứng,159,157,,,
182241,3051099001341,242731,115,187,Aqua,Việt Nam,2021,7.8 Wh/kg,Kim loại sơn tĩnh điện,Từ 5 - 7 người (9.5 - 10 kg),Tự ngắt nguồn điện | Chức năng dự trữ nước Water Reserve | Vắt cực khô | Van ổn định nguồn nước | Nắp máy trợ lực chống kẹt tay | Hẹn giờ giặt | Tự khởi động lại khi có điện | Khóa trẻ em,,56 cm,63,"5,7",Không,Không có,2 năm,Cửa trên,Tiếng Việt nút nhấn,,Lồng đứng,9.8 Kg,Lồng giặt Pillow | Mâm giặt kháng khuẩn ABT,Thép không gỉ,700 vòng/phút,Truyền động gián tiếp (dây Curoa),Không có,Đồ cotton | Giặt thơm | Giặt mạnh | Giặt nhanh | Giặt tiêu chuẩn | Vệ sinh lồng giặt | Chăn mền | Chương trình I-Wash | Giặt nhẹ,120,70,,,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182241,3051099001342,242732,115,187,Aqua,Việt Nam,2021,8.3 Wh/kg,Kim loại sơn tĩnh điện,Từ 3 - 5 người (8 - 9 kg),Tự ngắt nguồn điện | Chức năng dự trữ nước Water Reserve | Vắt cực khô | Van ổn định nguồn nước | Nắp máy trợ lực chống kẹt tay | Hẹn giờ giặt | Tự khởi động lại khi có điện | Khóa trẻ em,,56 cm,55,"5,7",Không,Không có,2 năm,Cửa trên,Tiếng Việt nút nhấn,,Lồng đứng,8.8 Kg,Lồng giặt Pillow | Mâm giặt kháng khuẩn ABT,Thép không gỉ,700 vòng/phút,Truyền động gián tiếp (dây Curoa),Không có,Đồ cotton | Giặt thơm | Giặt mạnh | Giặt nhanh | Giặt tiêu chuẩn | Vệ sinh lồng giặt | Chăn mền | Chương trình I-Wash | Giặt nhẹ,128,81,,,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182237,3051099001335,240137,115,12,Sharp,Trung Quốc,2021,6.88 Wh/kg,Kim loại sơn tĩnh điện,Trên 7 người (Trên 10 kg),Giặt nhanh 15 phút | Giặt nước nóng tới 90 độ C | Đèn chiếu sáng lồng giặt | Thêm đồ trong khi giặt | Vệ sinh lồng giặt | Tự khởi động lại khi có điện | Khóa trẻ em,51.6,59,68,,,Công nghệ J-Tech Inverter,10 năm,Cửa trước,Song ngữ Anh - Việt nút nhấn có màn hình hiển thị,Kính chịu lực,Lồng ngang,12.5 Kg,Công nghệ giặt hơi nước Steam,Thép không gỉ,1400 vòng/phút,Truyền động gián tiếp (dây Curoa),Không có,Đồ thể thao | Vắt | Đồ len | Đồ trải giường | Vệ sinh lồng giặt | Ngừa dị ứng | Giặt chuyên sâu | Sợi tổng hợp | Vắt cực nhanh | Đồ tối màu | Giặt tiết kiệm | Đồ mỏng | Xả + vắt | Giặt ngừa dị ứng,170,166,,,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
